"Merchant","Member Group","ID","Login","Account Status","Member Tag","Affiliate Login","Aff Group Category","Currency","Registration date","#Dep","Total Deposit","#Wd","Total Withdrawal","#Adj","Amount","#Bet","Bet Amount","Valid Bet","Win/Loss","Total Bonus Count","Total Bonus","Total Cancelled Bonus","Total Rebate","Total Cashback","Total Reward","Total Referral Comm","Total W/L","Promo Turnover","Promo Win/Loss"
"aw8","VIP BRONZE","4589434","=""caen""","A","Special Upgrade VIP (Small)","=""""","","MYR","2021-03-17 17:46:00","87","16310.000000","10","15000.000000","2","116.000000","9365","80532.500000","80532.500000","-1649.44","3","216.000000","0.000000","0.000000","0.000000","123.440000","0.000000","-1310.00","100.000000","0.000000"
"aw8","REGULAR","4723938","=""judin456""","A","","=""""","","MYR","2021-04-01 15:14:55","21","9733.000000","0","0.000000","3","404.000000","2999","31436.820000","31260.820000","-10151.59","3","404.000000","0.000000","3.150000","0.000000","11.300000","0.000000","-9733.14","0.000000","0.000000"
"aw8","REGULAR [V]","4757952","=""jeff7805""","A","","=""""","","MYR","2021-04-05 18:55:26","4","310.000000","1","850.000000","0","0.000000","133","2209.000000","1911.660000","-28.39","0","0.000000","0.000000","15.250000","0.000000","2.600000","0.000000","-10.54","0.000000","0.000000"
"aw8","VIP PLATINIUM","4773225","=""munchoon0814""","A","VIP TRANSFER PLAN","=""""","","MYR","2021-04-07 10:46:58","19","6255.560000","0","0.000000","3","174.000000","118","23905.500000","21136.500000","-6970.50","4","374.000000","0.000000","119.620000","0.000000","219.010000","0.000000","-6257.87","1200.000000","0.000000"
"aw8","VIP SILVER","4867978","=""chanhaw88""","A","SAME PASSWORD USER","=""""","","MYR","2021-04-18 06:03:05","61","86160.000000","52","135358.000000","1","58.000000","2035","1123240.000000","925538.038200","43757.96","2","246.000000","0.000000","3668.230000","0.000000","580.920000","944.090000","48253.11","259.350000","0.000000"
"aw8","VIP GOLD","4871283","=""cr4zyw1nd""","A","VIP TRANSFER PLAN","=""""","","MYR","2021-04-18 14:59:54","7","4000.000000","0","0.000000","1","58.000000","3773","43620.800000","43333.300000","-4686.23","2","258.000000","0.000000","229.860000","0.000000","209.620000","0.000000","-3988.75","200.000000","0.000000"
"aw8","REGULAR","4896579","=""parimanalan""","A","","=""""","","MYR","2021-04-21 14:04:05","71","2383.000000","5","1650.000000","0","0.000000","354","5767.500000","5545.000000","-784.00","0","0.000000","0.000000","9.260000","0.000000","10.840000","0.000000","-763.90","0.000000","0.000000"
"aw8","VIP SILVER","4922603","=""picolo88""","A","Main customer / VIP member","=""""","","MYR","2021-04-24 13:03:53","28","3450.000000","3","2533.000000","1","58.000000","184","18575.500000","14124.170000","-1042.81","1","58.000000","0.000000","56.470000","0.000000","14.330000","0.000000","-914.01","0.000000","0.000000"
"aw8","VIP PLATINIUM","4935992","=""surewin88""","A","Main customer / VIP member","=""""","","MYR","2021-04-26 05:38:06","139","153142.000000","57","160510.970000","1","591.740000","7495","2481868.000000","2204392.500000","-16805.00","6","3199.740000","0.000000","13550.000000","0.000000","841.380000","0.000000","786.12","6149.500000","0.000000"
"aw8","REGULAR","4978779","=""lingnengyii""","A","","=""""","","MYR","2021-05-01 02:54:32","3","1200.000000","16","2255.000000","0","0.000000","585","6388.240000","4780.010000","419.61","0","0.000000","0.000000","8.260000","0.000000","9.280000","0.000000","437.15","0.000000","0.000000"
"aw8","VIP SILVER","5055632","=""murtaza753""","A","SAME PASSWORD USER,Special Upgrade VIP (Big)","=""""","","MYR","2021-05-10 03:49:44","28","15350.000000","1","10000.000000","1","58.000000","14435","188067.660000","188067.660000","-6738.30","1","58.000000","0.000000","1125.020000","0.000000","208.140000","0.000000","-5347.14","0.000000","0.000000"
"aw8","VIP BRONZE","5096525","=""megaraj""","A","","=""livescoreMY""","","MYR","2021-05-14 13:00:56","46","8604.700000","3","1300.000000","1","58.000000","581","30023.880000","25942.250000","-7697.75","1","58.000000","0.000000","79.220000","0.000000","256.350000","0.000000","-7304.18","0.000000","0.000000"
"aw8","VIP PLATINIUM","5118530","=""helbreath12""","A","","=""""","","MYR","2021-05-17 03:05:53","7","7350.000000","0","0.000000","2","346.000000","344","82384.000000","74536.450000","-9022.05","3","796.000000","0.000000","410.820000","0.000000","465.290000","0.000000","-7349.94","3513.500000","0.000000"
"aw8","VIP SILVER","5363347","=""kael888""","A","VIP TRANSFER PLAN","=""""","","MYR","2021-06-09 01:11:35","11","2060.000000","3","942.900000","0","0.000000","1798","5738.200800","5653.700800","-1289.78","1","100.000000","0.000000","48.440000","0.000000","24.370000","0.000000","-1116.97","120.000000","0.000000"
"aw8","VIP SILVER","5394452","=""brandon875""","A","Special Upgrade VIP (Big)","=""""","","MYR","2021-06-11 06:48:05","35","10210.000000","15","9200.000000","1","58.000000","9169","58198.600000","58198.600000","-1724.77","8","305.170000","0.000000","320.650000","0.000000","88.950000","0.000000","-1010.00","5539.600000","0.000000"
"aw8","VIP SILVER","5434535","=""yenxun""","A","","=""6wzling""","","MYR","2021-06-14 04:14:29","203","39363.000000","70","37802.000000","1","58.000000","29170","373211.000000","355277.910000","-3828.54","2","178.000000","0.000000","1768.840000","0.000000","248.260000","0.000000","-1633.44","591.140000","0.000000"
"aw8","Affilate - 1","5434821","=""babyrasta48""","A","SAME PASSWORD USER","=""""","","MYR","2021-06-14 04:47:30","7","750.000000","3","1260.000000","0","0.000000","1971","19217.800000","18460.800000","-422.95","0","0.000000","0.000000","3.230000","0.000000","3.610000","0.000000","-416.11","0.000000","0.000000"
"aw8","VIP BRONZE","5435252","=""nova88""","A","Fake Number,SAME PASSWORD USER","=""""","","MYR","2021-06-14 05:39:30","36","6278.080000","10","2214.000000","2","116.000000","1651","46928.000000","42198.670000","-5061.17","2","116.000000","0.000000","33.410000","0.000000","137.610000","0.000000","-4774.15","0.000000","0.000000"
"aw8","VIP BRONZE","5443357","=""mohdelfie""","A","","=""""","","MYR","2021-06-14 18:32:28","55","13108.000000","47","10770.000000","1","58.000000","894","69046.000000","60568.915000","-2689.79","1","58.000000","0.000000","209.910000","0.000000","88.250000","0.000000","-2333.63","0.000000","0.000000"
"aw8","VIP SILVER","5466693","=""weisiang007""","A","Main customer / VIP member","=""""","","MYR","2021-06-16 16:03:19","14","27500.000000","10","23684.370000","1","58.000000","916","280585.980000","177474.409300","-6261.59","4","958.000000","0.000000","646.820000","0.000000","841.060000","0.000000","-3815.71","4575.000000","0.000000"
"aw8","REGULAR [V]","5483414","=""lingesh""","A","","=""""","","MYR","2021-06-17 14:37:41","3","160.000000","1","120.000000","0","0.000000","113","1274.500000","1127.000000","-41.85","0","0.000000","0.000000","2.210000","0.000000","0.000000","0.000000","-39.64","0.000000","0.000000"
"aw8","REGULAR [V]","5489717","=""ivan6169""","A","SAME PASSWORD USER","=""""","","MYR","2021-06-17 23:02:03","16","500.000000","1","250.000000","0","0.000000","114","748.000000","728.070000","-242.31","1","5.000000","0.000000","2.210000","0.000000","0.000000","0.000000","-235.10","5.000000","0.000000"
"aw8","REGULAR","5510808","=""ckw851119""","A","","=""""","","MYR","2021-06-19 09:28:43","39","2678.000000","10","1658.000000","0","0.000000","1050","4048.311600","3679.231600","-1109.35","0","0.000000","0.000000","69.960000","0.000000","15.720000","0.000000","-1023.67","0.000000","0.000000"
"aw8","VIP BRONZE","5568024","=""choo3989""","A","","=""aw8boon""","","MYR","2021-06-24 01:43:58","23","3400.000000","1","200.000000","1","58.000000","7856","10792.301200","10332.301200","-3502.09","1","58.000000","0.000000","134.150000","0.000000","110.460000","0.000000","-3199.48","0.000000","0.000000"
"aw8","REGULAR [V]","5596360","=""kingchong778""","A","","=""aw8outsource""","","MYR","2021-06-26 02:21:03","9","361.000000","0","0.000000","0","0.000000","2060","1289.041200","1289.041200","-380.58","0","0.000000","0.000000","19.970000","0.000000","0.000000","0.000000","-360.61","0.000000","0.000000"
"aw8","VIP SILVER","5598863","=""potato88""","A","","=""""","","MYR","2021-06-26 06:54:04","13","7050.000000","1","849.000000","3","174.000000","181","33448.000000","26471.470000","-7435.91","4","374.000000","0.000000","113.490000","0.000000","88.030000","0.000000","-6860.39","200.000000","0.000000"
"aw8","VIP SILVER","5620815","=""iqbalboss""","A","","=""""","","MYR","2021-06-27 18:14:59","56","1366.920000","1","85.540000","0","0.000000","67","1434.000000","1422.600000","-1337.24","1","50.000000","0.000000","5.570000","0.000000","0.000000","0.000000","-1281.67","0.000000","0.000000"
"aw8","VIP SILVER","5634974","=""alanong""","A","","=""""","","MYR","2021-06-28 20:12:54","16","48045.950000","0","0.000000","5","2558.980000","15701","777550.550000","777550.550000","-53890.85","6","3218.980000","0.000000","1675.070000","0.000000","1008.220000","0.000000","-47988.58","686.200000","0.000000"
"aw8","REGULAR","5646971","=""blindman""","A","","=""""","","MYR","2021-06-29 16:37:54","6","950.000000","7","1209.000000","0","0.000000","125","5447.000000","4398.535000","336.06","0","0.000000","0.000000","13.260000","0.000000","0.000000","0.000000","349.32","0.000000","0.000000"
"aw8","REGULAR [V]","5654324","=""calvin5755""","A","","=""fakenew2my""","","MYR","2021-06-30 08:38:13","3","110.000000","0","0.000000","0","0.000000","115","614.100000","517.250000","-29.99","0","0.000000","0.000000","1.650000","0.000000","0.000000","0.000000","-28.34","0.000000","0.000000"
"aw8","REGULAR","5681798","=""han96""","A","","=""""","","MYR","2021-07-02 14:15:53","16","1660.000000","0","0.000000","0","0.000000","160","4396.000000","4154.000000","-1606.21","0","0.000000","0.000000","12.550000","0.000000","4.190000","0.000000","-1589.47","0.000000","0.000000"
"aw8","VIP BRONZE","5704622","=""cckk667755""","A","Special Upgrade VIP (Small)","=""""","","MYR","2021-07-04 15:23:01","28","1335.580000","1","60.000000","0","0.000000","1247","2356.492600","2356.492600","-1379.79","0","0.000000","0.000000","104.220000","0.000000","0.000000","0.000000","-1275.57","0.000000","0.000000"
"aw8","REGULAR [V]","5727555","=""leefu""","A","","=""fakenew2my""","","MYR","2021-07-06 15:40:38","97","9480.000000","13","14000.000000","1","58.000000","3670","118886.800000","80011.150000","4205.65","1","58.000000","0.000000","160.240000","0.000000","93.590000","0.000000","4517.48","0.000000","0.000000"
"aw8","REGULAR [V]","5738811","=""sctan""","A","","=""casinopub""","","MYR","2021-07-07 14:23:47","15","1987.000000","0","0.000000","0","0.000000","1525","2258.002600","2258.002600","-2258.00","0","0.000000","0.000000","215.400000","0.000000","0.000000","0.000000","-2042.60","0.000000","0.000000"
"aw8","REGULAR [V]","5741227","=""sarvingaro""","A","","=""""","","MYR","2021-07-07 18:21:29","2","160.000000","3","630.000000","0","0.000000","163","2210.500000","2112.200000","187.70","0","0.000000","0.000000","4.850000","0.000000","0.000000","0.000000","192.55","0.000000","0.000000"
"aw8","VIP BRONZE","5744359","=""hanjia2001""","A","SAME PASSWORD USER","=""""","","MYR","2021-07-08 02:13:09","24","4800.000000","24","3888.000000","0","0.000000","1520","45063.000000","40123.650000","-844.35","0","0.000000","0.000000","120.380000","0.000000","11.930000","0.000000","-712.04","0.000000","0.000000"
"aw8","VIP BRONZE","5782762","=""gdpillai""","A","","=""livescoreMY""","","MYR","2021-07-11 17:32:25","10","4700.000000","0","0.000000","2","116.000000","3714","59485.513400","38367.998400","-6169.98","2","116.000000","0.000000","452.010000","0.000000","205.360000","0.000000","-5396.61","0.000000","0.000000"
"aw8","VIP BRONZE","5784584","=""nkh8888""","A","Special Upgrade VIP (Big)","=""""","","MYR","2021-07-11 21:32:01","12","5400.000000","2","6000.000000","3","174.000000","5928","29739.650000","29312.930000","235.74","3","174.000000","0.000000","135.260000","0.000000","55.410000","0.000000","600.41","0.000000","0.000000"
"aw8","REGULAR","5927881","=""soonsoon96""","A","","=""""","","MYR","2021-07-24 14:51:31","1","100.000000","0","0.000000","0","0.000000","306","591.000000","590.850000","-99.57","0","0.000000","0.000000","2.320000","0.000000","0.000000","0.000000","-97.25","0.000000","0.000000"
"aw8","REGULAR","5975495","=""vikneshan""","A","","=""""","","MYR","2021-07-29 07:14:22","15","430.000000","0","0.000000","0","0.000000","471","497.900000","497.900000","-472.00","0","0.000000","0.000000","40.670000","0.000000","0.000000","0.000000","-431.33","0.000000","0.000000"
"aw8","REGULAR","6033466","=""yahudi""","A","SAME PASSWORD USER","=""""","","MYR","2021-08-02 19:42:55","13","1250.000000","7","930.000000","0","0.000000","3876","7234.710000","6637.110000","-358.49","0","0.000000","0.000000","24.730000","0.000000","11.940000","4.600000","-321.82","0.000000","0.000000"
"aw8","REGULAR","6104094","=""slyzninja888""","A","","=""""","","MYR","2021-08-07 11:43:34","217","20300.000000","58","16650.000000","2","116.000000","54164","73407.200000","70405.200000","-4250.68","2","116.000000","0.000000","284.820000","0.000000","198.340000","0.000000","-3651.52","0.000000","0.000000"
"aw8","REGULAR","6141506","=""kelvin85""","A","","=""""","","MYR","2021-08-10 08:56:37","20","2000.000000","1","300.000000","1","58.000000","14334","12694.350000","12694.350000","-1810.77","1","58.000000","0.000000","57.400000","0.000000","0.000000","0.000000","-1695.37","0.000000","0.000000"
"aw8","REGULAR","6167560","=""judasaw8""","A","","=""""","","MYR","2021-08-12 02:16:12","0","0.000000","0","0.000000","0","0.000000","22","436.000000","419.200000","-67.40","0","0.000000","0.000000","1.380000","0.000000","0.000000","0.000000","-66.02","0.000000","0.000000"
"aw8","VIP SILVER","6580970","=""messey""","A","","=""""","","MYR","2021-09-02 10:27:54","3","1130.000000","2","1339.130000","0","0.000000","203","3876.500000","3267.750000","89.75","1","100.000000","0.000000","8.590000","0.000000","3.770000","0.000000","202.11","1122.500000","0.000000"
"aw8","REGULAR","6597890","=""xxyang1999""","A","","=""""","","MYR","2021-09-03 03:27:09","11","400.000000","2","192.000000","0","0.000000","29","872.000000","795.530000","-219.47","1","10.000000","0.000000","1.990000","0.000000","0.000000","0.000000","-207.48","55.200000","0.000000"
"aw8","VIP GOLD","6651659","=""ckcy8516""","A","","=""myrgdn""","","MYR","2021-09-05 11:53:17","14","3145.000000","1","437.000000","1","58.000000","5617","30768.000400","29209.000400","-3438.56","2","158.000000","0.000000","220.580000","0.000000","133.680000","0.000000","-2926.30","105.000000","0.000000"
"aw8","Affilate - 1","6855204","=""thana2310""","A","","=""livescoreMY""","","MYR","2021-09-14 13:47:20","29","3035.000000","6","4790.000000","0","0.000000","15325","17308.300000","16663.800000","1827.11","0","0.000000","0.000000","63.030000","0.000000","0.000000","0.000000","1890.14","0.000000","0.000000"
